year,mileage_km,fuel_type,price_pln,brand,model,power,gearbox,drive,fuel_consumption_outside_city,fuel_consumption_in_city,body_type,color,country_of_origin,accident_free,condition
2008,198000.0,Benzyna,19900.0,Audi,A3,125.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Polska,Nie,Używane
2013,148000.0,Diesel,83900.0,Audi,Q5,177.0,Automatyczna,4X4,4.947841306884481,6.0,SUV,Biały,Polska,Tak,Używane
2024,10.0,Elektryczny,239219.0,Audi,Q4 Sportback,285.0,Automatyczna,Rear,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Tak,Nowe
2011,220229.0,Diesel,30900.0,Audi,A3,90.0,Manualna,Front,3.9,5.3,Auta małe,Czarny,Niemcy,Tak,Używane
2018,37000.0,Diesel,215000.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Niemcy,Tak,Używane
2022,14922.0,Diesel,339900.0,Audi,A7,286.0,Automatyczna,4X4,4.0,7.0,Sedan,Biały,Niemcy,Tak,Używane
2007,294000.0,Diesel,16500.0,Audi,A4,170.0,Manualna,4X4,4.947841306884481,7.0,Kombi,Szary,Polska,Nie,Używane
2019,61000.0,Benzyna,134000.0,Audi,A5,252.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Coupe,Biały,Polska,Tak,Używane
2014,283000.0,Diesel,42000.0,Audi,A4,150.0,Automatyczna,Front,4.0,5.0,Kombi,Czarny,Polska,Tak,Używane
2014,266100.0,Hybryda,98000.0,Audi,A8,211.0,Automatyczna,Front,4.947841306884481,6.0,Sedan,Czarny,Niemcy,Tak,Używane
2012,157000.0,Diesel,71900.0,Audi,Q3,177.0,Automatyczna,4X4,5.0,7.0,SUV,Czarny,Polska,Tak,Używane
2021,47500.0,Diesel,185000.0,Audi,A6,163.0,Automatyczna,Front,4.0,5.0,Sedan,Biały,Polska,Nie,Używane
2010,256028.0,Benzyna,40000.0,Audi,A5,160.0,Manualna,Front,5.0,9.0,Coupe,Biały,Polska,Nie,Używane
2003,251000.0,Benzyna,10800.0,Audi,A4,102.0,Manualna,Front,6.0,10.0,Kombi,Srebrny,Niemcy,Tak,Używane
2022,29900.0,Benzyna,149900.0,Audi,Q3,150.0,Automatyczna,Front,4.947841306884481,6.0,SUV,Niebieski,Polska,Tak,Używane
2022,22644.0,Benzyna,134900.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,7.0,Sedan,Czarny,Polska,Tak,Używane
2005,254357.0,Benzyna,35900.0,Audi,A6,255.0,Automatyczna,4X4,8.0,15.0,Sedan,Niebieski,Szwecja,Tak,Używane
2006,306572.0,Diesel,25900.0,Audi,Q7,233.0,Automatyczna,4X4,8.0,14.0,SUV,Inny kolor,Polska,Nie,Używane
2020,117000.0,Benzyna,226000.0,Audi,Q7,340.0,Automatyczna,4X4,6.0,9.0,SUV,Czarny,Polska,Nie,Używane
2014,230000.0,Benzyna,43000.0,Audi,A6,180.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Beżowy,Polska,Nie,Używane
2009,327000.0,Diesel,43900.0,Audi,A6,240.0,Automatyczna,4X4,5.0,9.0,Sedan,Czarny,Polska,Tak,Używane
2021,17335.0,Benzyna,155000.0,Audi,Q3,245.0,Automatyczna,4X4,6.1,9.5,SUV,Czarny,Stany Zjednoczone,Nie,Używane
2011,261000.0,Diesel,59999.0,Audi,A6,177.0,Automatyczna,Front,4.0,6.0,Kombi,Czarny,Polska,Tak,Używane
2011,270000.0,Diesel,32499.0,Audi,A3,140.0,Manualna,4X4,4.947841306884481,7.473995451099318,Kompakt,Czarny,Polska,Nie,Używane
2018,179000.0,Diesel,116900.0,Audi,Q5,190.0,Automatyczna,4X4,5.0,7.0,SUV,Zielony,Polska,Tak,Używane
2012,189000.0,Benzyna,53900.0,Audi,A5,170.0,Manualna,Front,4.947841306884481,7.0,Coupe,Czarny,Niemcy,Nie,Używane
2008,264000.0,Benzyna,35400.0,Audi,TT,200.0,Manualna,Front,6.0,10.0,Coupe,Biały,Polska,Nie,Używane
2024,10.0,Benzyna,248594.0,Audi,S3,310.0,Automatyczna,4X4,6.0,9.0,Kompakt,Biały,Polska,Tak,Nowe
2017,79000.0,Benzyna,82500.0,Audi,A3,190.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Sedan,Biały,Stany Zjednoczone,Tak,Używane
2013,185000.0,Diesel,35500.0,Audi,A3,149.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Coupe,Czarny,Polska,Nie,Używane
2016,132500.0,Benzyna,80500.0,Audi,A3,180.0,Automatyczna,Front,4.0,7.0,Sedan,Czarny,Stany Zjednoczone,Tak,Używane
2007,207500.0,Benzyna,18500.0,Audi,A4,130.0,Manualna,4X4,4.947841306884481,11.0,Kombi,Czarny,Polska,Nie,Używane
2018,129000.0,Diesel,126000.0,Audi,A5,190.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Szary,Niemcy,Tak,Używane
2020,109000.0,Diesel,171900.0,Audi,A6,286.0,Automatyczna,4X4,5.0,7.0,Kombi,Czarny,Niemcy,Tak,Używane
2007,345000.0,Diesel,13850.0,Audi,A6,180.0,Manualna,Front,4.947841306884481,9.0,Kombi,Szary,Polska,Nie,Używane
2010,285000.0,Benzyna,29900.0,Audi,A5,180.0,Manualna,Front,4.947841306884481,9.0,Coupe,Czarny,Polska,Nie,Używane
2009,178400.0,Benzyna,48500.0,Audi,A5,180.0,Automatyczna,Front,6.0,9.0,Coupe,Czarny,Belgia,Nie,Używane
2015,405184.0,Diesel,57900.0,Audi,A6,272.0,Automatyczna,4X4,4.0,6.0,Kombi,Srebrny,Polska,Tak,Używane
2019,74750.0,Diesel,269900.0,Audi,A6 Allroad,349.0,Automatyczna,4X4,5.0,7.0,Kombi,Czarny,Polska,Tak,Używane
2012,195000.0,Diesel,17900.0,Audi,A3,140.0,Manualna,Front,4.0,6.0,Kompakt,Szary,Polska,Nie,Używane
2017,150000.0,Benzyna,87500.0,Audi,A6,252.0,Automatyczna,Front,4.947841306884481,7.4,Sedan,Czerwony,Polska,Nie,Używane
2017,99850.0,Benzyna,115000.0,Audi,S3,310.0,Automatyczna,4X4,5.0,8.0,Kompakt,Szary,Polska,Nie,Używane
2021,26930.0,Benzyna,183000.0,Audi,Q5,265.0,Automatyczna,4X4,5.0,8.0,SUV,Czarny,Stany Zjednoczone,Nie,Używane
2013,180000.0,Benzyna,28000.0,Audi,A6,180.0,Automatyczna,Front,4.947841306884481,8.0,Sedan,Czarny,Polska,Nie,Używane
2012,191000.0,Diesel,57000.0,Audi,Q3,177.0,Automatyczna,4X4,5.0,7.0,SUV,Czarny,Polska,Nie,Używane
2016,134000.0,Diesel,110900.0,Audi,A6,190.0,Automatyczna,4X4,4.947841306884481,5.0,Sedan,Czarny,Polska,Nie,Używane
2009,248000.0,Diesel,29900.0,Audi,A4,143.0,Automatyczna,Front,4.0,5.0,Sedan,Inny kolor,Niemcy,Nie,Używane
2015,270000.0,Benzyna,55500.0,Audi,A3,180.0,Automatyczna,Front,4.947841306884481,7.0,Sedan,Czarny,Polska,Nie,Używane
2018,130000.0,Benzyna,99900.0,Audi,A6,252.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Tak,Używane
2008,205389.0,Benzyna,32900.0,Audi,A5,211.0,Manualna,Front,5.0,8.0,Coupe,Czarny,Polska,Nie,Używane
2007,305279.0,Diesel,19900.0,Audi,A3,170.0,Automatyczna,Front,4.0,7.0,Kompakt,Czarny,Polska,Nie,Używane
2018,87250.0,Benzyna,120000.0,Audi,Q3,150.0,Automatyczna,Front,5.0,6.0,SUV,Szary,Polska,Tak,Używane
2015,168000.0,Diesel,87000.0,Audi,A6,272.0,Automatyczna,4X4,6.3,9.3,Kombi,Biały,Polska,Nie,Używane
2019,139700.0,Benzyna,99999.0,Audi,A4,190.0,Automatyczna,Front,4.0,6.0,Kombi,Szary,Niemcy,Tak,Używane
2019,171000.0,Diesel,114000.0,Audi,A6,204.0,Automatyczna,Front,6.3,9.3,Kombi,Czarny,Polska,Nie,Używane
2012,230000.0,Diesel,76000.0,Audi,A6,313.0,Automatyczna,4X4,5.0,8.0,Sedan,Inny kolor,Polska,Nie,Używane
2000,286498.0,Diesel,14900.0,Audi,A6 Allroad,180.0,Manualna,4X4,7.0,12.0,Kombi,Zielony,Niemcy,Tak,Używane
2018,215000.0,Diesel,99900.0,Audi,A4 Allroad,190.0,Automatyczna,Front,4.947841306884481,5.5,Kombi,Biały,Polska,Nie,Używane
2008,349000.0,Diesel,33900.0,Audi,A8,233.0,Automatyczna,Front,4.947841306884481,12.0,Sedan,Czarny,Polska,Nie,Używane
2019,107000.0,Diesel,79999.0,Audi,A3,150.0,Automatyczna,Front,4.1,5.3,Kompakt,Inny kolor,Niemcy,Nie,Używane
2013,129000.0,Benzyna,74000.0,Audi,Q5,211.0,Automatyczna,4X4,7.0,10.0,SUV,Czarny,Polska,Nie,Używane
2012,342000.0,Diesel,37000.0,Audi,A4,143.0,Manualna,4X4,4.947841306884481,5.6,Kombi,Czarny,Polska,Nie,Używane
2012,197000.0,Benzyna,115000.0,Audi,A8,372.0,Automatyczna,4X4,4.947841306884481,13.0,Sedan,Czarny,Polska,Nie,Używane
2010,255000.0,Benzyna,40000.0,Audi,A5,180.0,Manualna,Front,4.947841306884481,8.0,Coupe,Brązowy,Polska,Nie,Używane
2021,7500.0,Benzyna,132900.0,Audi,Q3,245.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Biały,Polska,Nie,Używane
2003,274000.0,Diesel,7999.0,Audi,S6,163.0,Manualna,Front,5.0,9.0,Kombi,Brązowy,Niemcy,Nie,Używane
2019,59308.0,Benzyna,85000.0,Audi,A3,115.0,Manualna,Front,3.0,5.0,Kompakt,Biały,Polska,Nie,Używane
2020,47000.0,Benzyna,56500.0,Audi,S3,310.0,Automatyczna,4X4,4.947841306884481,9.0,Kompakt,Biały,Polska,Nie,Używane
2007,358124.0,Diesel,14800.0,Audi,A4,136.0,Manualna,Front,4.2,6.1,Kombi,Czarny,Niemcy,Tak,Używane
2020,114000.0,Diesel,171000.0,Audi,Q5,190.0,Automatyczna,4X4,4.0,5.0,SUV,Czarny,Polska,Tak,Używane
2020,56000.0,Diesel,129700.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Niemcy,Tak,Używane
2007,420000.0,Diesel,33500.0,Audi,Q7,233.0,Automatyczna,Front,4.947841306884481,14.0,SUV,Srebrny,Polska,Nie,Używane
2020,67986.0,Diesel,164700.0,Audi,A5,190.0,Automatyczna,4X4,4.0,5.0,Sedan,Biały,Polska,Nie,Używane
2016,220000.0,Diesel,72900.0,Audi,A6,190.0,Automatyczna,Front,4.0,5.0,Kombi,Granatowy,Niemcy,Tak,Używane
2008,196000.0,Diesel,31900.0,Audi,A4,143.0,Manualna,Front,4.947841306884481,12.6,Sedan,Złoty,Polska,Tak,Używane
2012,234000.0,Diesel,58000.0,Audi,A5,204.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Coupe,Szary,Polska,Nie,Używane
2014,166000.0,Diesel,54500.0,Audi,A4,150.0,Manualna,Front,4.947841306884481,5.0,Kombi,Srebrny,Polska,Tak,Używane
2019,172000.0,Diesel,121000.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Biały,Niemcy,Nie,Używane
2016,132540.0,Diesel,74600.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2008,158000.0,Benzyna+LPG,45900.0,Audi,A4,163.0,Manualna,Front,6.0,11.0,Kabriolet,Czarny,Polska,Tak,Używane
2012,287505.0,Diesel,50500.0,Audi,A5,150.0,Manualna,Front,3.8,5.0,Coupe,Inny kolor,Polska,Nie,Używane
2019,99275.0,Diesel,159900.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2010,168000.0,Benzyna,29900.0,Audi,A3,125.0,Manualna,Front,4.0,6.0,Kompakt,Błękitny,Niemcy,Tak,Używane
2020,90000.0,Diesel,225000.0,Audi,Q7,286.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Czarny,Polska,Nie,Używane
2002,272200.0,Benzyna,6000.0,Audi,A3,102.0,Manualna,Front,5.0,9.0,Auta małe,Srebrny,Niemcy,Nie,Używane
2016,255000.0,Diesel,52000.0,Audi,A4,150.0,Automatyczna,Front,3.0,4.0,Kombi,Czarny,Polska,Nie,Używane
2022,92.0,Diesel,219900.0,Audi,Q5 Sportback,204.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kompakt,Szary,Polska,Tak,Używane
2018,133000.0,Diesel,209900.0,Audi,A7,286.0,Automatyczna,4X4,4.947841306884481,7.0,Coupe,Szary,Polska,Tak,Używane
2011,239531.0,Diesel,49999.0,Audi,Q5,170.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Szary,Polska,Nie,Używane
2017,129500.0,Diesel,79000.0,Audi,Q3,120.0,Manualna,Front,4.0,5.0,SUV,Biały,Polska,Nie,Używane
2009,289000.0,Diesel,59900.0,Audi,Q5,239.0,Automatyczna,4X4,4.947841306884481,9.0,SUV,Szary,Polska,Nie,Używane
2010,255000.0,Diesel,45900.0,Audi,A5,240.0,Automatyczna,4X4,5.0,8.0,Coupe,Biały,Francja,Nie,Używane
2024,1.0,Diesel,244100.0,Audi,Q5 Sportback,204.0,Automatyczna,4X4,4.947841306884481,6.0,SUV,Czarny,Polska,Tak,Nowe
2022,26066.0,Benzyna,129900.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Sedan,Czarny,Polska,Tak,Używane
2009,212000.0,Benzyna,44000.0,Audi,A5,180.0,Manualna,Front,4.947841306884481,8.4,Sedan,Biały,Niemcy,Tak,Używane
2006,221481.0,Diesel,20500.0,Audi,A4,233.0,Automatyczna,4X4,5.5,8.0,Kombi,Inny kolor,Polska,Nie,Używane
2014,197200.0,Diesel,55900.0,Audi,A5,150.0,Manualna,Front,4.947841306884481,5.4,Coupe,Czarny,Polska,Tak,Używane
2020,30406.0,Benzyna,109900.0,Audi,A4,204.0,Automatyczna,4X4,4.0,7.0,Sedan,Biały,Polska,Nie,Używane
2023,8516.0,Diesel,409900.0,Audi,Q7,286.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Szary,Niemcy,Tak,Używane
2012,255000.0,Diesel,48999.0,Audi,A4,177.0,Manualna,Front,4.3,5.7,Kombi,Szary,Niemcy,Tak,Używane
2020,57265.0,Benzyna,179900.0,Audi,A6,265.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czerwony,Polska,Tak,Używane
2017,267000.0,Diesel,73900.0,Audi,A4,190.0,Automatyczna,Front,3.0,4.0,Kombi,Biały,Niemcy,Nie,Używane
2015,117000.0,Benzyna,55000.0,Audi,A4,224.0,Automatyczna,Front,5.0,7.0,Auta miejskie,Czarny,Polska,Nie,Używane
2013,277000.0,Diesel,46500.0,Audi,A4,143.0,Automatyczna,Rear,4.947841306884481,7.473995451099318,Kombi,Brązowy,Niemcy,Tak,Używane
2020,82226.0,Diesel,264900.0,Audi,Q7,231.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2023,5.0,Diesel,252949.0,Audi,Q5,204.0,Automatyczna,4X4,4.947841306884481,6.0,SUV,Niebieski,Polska,Tak,Nowe
2008,260628.0,Diesel,45000.0,Audi,Q7,326.0,Automatyczna,4X4,8.0,14.0,SUV,Czarny,Polska,Nie,Używane
2023,1.0,Diesel,449995.0,Audi,Q7,286.0,Automatyczna,4X4,5.0,8.0,SUV,Szary,Polska,Tak,Nowe
2011,256000.0,Diesel,18800.0,Audi,A4,143.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Srebrny,Polska,Nie,Używane
2021,42650.0,Diesel,204900.0,Audi,A6,245.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2013,267000.0,Benzyna,52500.0,Audi,A4,211.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Stany Zjednoczone,Nie,Używane
2024,1.0,Benzyna,198100.0,Audi,Q3 Sportback,150.0,Automatyczna,Front,4.947841306884481,6.0,SUV,Czarny,Polska,Tak,Nowe
2010,320149.0,Benzyna,18000.0,Audi,A4,120.0,Automatyczna,Front,5.0,7.0,Kombi,Szary,Polska,Nie,Używane
2019,178000.0,Diesel,109999.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,4.0,Kombi,Czarny,Niemcy,Tak,Używane
2016,174400.0,Diesel,62900.0,Audi,A4,150.0,Manualna,Front,4.0,5.0,Kombi,Czarny,Polska,Nie,Używane
2009,228640.0,Diesel,48000.0,Audi,A5,240.0,Automatyczna,4X4,5.0,8.0,Kabriolet,Czarny,Belgia,Nie,Używane
2016,168000.0,Diesel,60500.0,Audi,A4,122.0,Manualna,Front,3.6,4.7,Kombi,Szary,Belgia,Nie,Używane
2016,139000.0,Hybryda,28900.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Srebrny,Polska,Nie,Używane
2020,29000.0,Hybryda Plug-in,128500.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Żółty,Polska,Nie,Używane
2015,152000.0,Benzyna,87000.0,Audi,A6,252.0,Automatyczna,4X4,5.0,8.0,Sedan,Beżowy,Polska,Tak,Używane
2018,141000.0,Diesel,79900.0,Audi,A3,150.0,Automatyczna,Front,4.0,5.0,Kompakt,Biały,Polska,Nie,Używane
2015,230000.0,Diesel,59900.0,Audi,A4,190.0,Manualna,Front,4.947841306884481,4.9,Kombi,Czarny,Niemcy,Tak,Używane
2019,95000.0,Diesel,74907.0,Audi,A3,116.0,Manualna,Front,4.0,5.0,Kompakt,Czarny,Polska,Tak,Używane
2012,247190.0,Benzyna,59900.0,Audi,Q3,211.0,Automatyczna,4X4,4.947841306884481,10.0,SUV,Złoty,Polska,Nie,Używane
2016,257000.0,Diesel,87330.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,5.3,Kombi,Czarny,Niemcy,Tak,Używane
2006,259000.0,Diesel,18500.0,Audi,A3,105.0,Manualna,4X4,4.947841306884481,7.473995451099318,Coupe,Szary,Polska,Tak,Używane
2010,167367.0,Benzyna,26999.0,Audi,A3,125.0,Manualna,Front,4.0,6.0,Kompakt,Czarny,Niemcy,Tak,Używane
2017,62000.0,Benzyna,195000.0,Audi,RS3,400.0,Automatyczna,4X4,6.0,11.0,Kompakt,Szary,Polska,Tak,Używane
2000,249941.0,Benzyna,10000.0,Audi,A4,101.0,Manualna,Front,4.947841306884481,11.0,Kombi,Srebrny,Polska,Tak,Używane
2013,202000.0,Diesel,41900.0,Audi,A4,120.0,Manualna,Front,4.2,5.6,Kombi,Brązowy,Niemcy,Tak,Używane
2009,140000.0,Diesel,35000.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Szary,Niemcy,Tak,Używane
2024,2.0,Benzyna,135000.0,Audi,A3,150.0,Automatyczna,Front,3.0,6.0,Kompakt,Czarny,Polska,Tak,Nowe
2006,320000.0,Benzyna+LPG,9999.0,Audi,A6,170.0,Automatyczna,Front,6.0,10.0,Kombi,Czarny,Polska,Nie,Używane
2014,285600.0,Diesel,70000.0,Audi,A5,177.0,Automatyczna,4X4,4.0,6.0,Coupe,Beżowy,Polska,Nie,Używane
2016,123000.0,Diesel,153900.0,Audi,A7,326.0,Automatyczna,4X4,5.6,7.6,Sedan,Szary,Niemcy,Tak,Używane
2024,16.0,Diesel,391999.0,Audi,Q7,286.0,Automatyczna,4X4,5.0,8.0,SUV,Czarny,Polska,Tak,Nowe
2023,3000.0,Benzyna,319000.0,Audi,RS Q3,400.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Inny kolor,Polska,Tak,Nowe
2008,330000.0,Diesel,36900.0,Audi,A6,240.0,Automatyczna,4X4,5.0,9.0,Sedan,Srebrny,Polska,Nie,Używane
2023,22000.0,Diesel,498500.0,Audi,A8,286.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Tak,Używane
2023,11.0,Diesel,398000.0,Audi,Q7,231.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Szary,Polska,Tak,Nowe
2012,229000.0,Benzyna,44300.0,Audi,A5,170.0,Manualna,Front,4.947841306884481,7.473995451099318,Coupe,Czarny,Polska,Nie,Używane
2020,72000.0,Diesel,155000.0,Audi,A6,204.0,Automatyczna,Front,3.0,5.0,Sedan,Czarny,Polska,Nie,Używane
2013,177000.0,Benzyna,43990.0,Audi,A3,140.0,Manualna,Front,4.1,5.8,Coupe,Niebieski,Holandia,Tak,Używane
2020,72000.0,Diesel,155000.0,Audi,A6,204.0,Automatyczna,Front,3.0,5.0,Sedan,Czarny,Polska,Nie,Używane
2013,177000.0,Benzyna,43990.0,Audi,A3,140.0,Manualna,Front,4.1,5.8,Coupe,Niebieski,Holandia,Tak,Używane
2017,161518.0,Diesel,68000.0,Audi,A4,122.0,Manualna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2019,71000.0,Diesel,159000.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,5.0,Sedan,Czarny,Polska,Tak,Używane
2002,196000.0,Benzyna,11750.0,Audi,A4,130.0,Manualna,Front,4.947841306884481,8.7,Sedan,Inny kolor,Niemcy,Tak,Używane
2001,276000.0,Benzyna,9400.0,Audi,A4,130.0,Automatyczna,Front,6.0,10.0,Sedan,Błękitny,Niemcy,Tak,Używane
2020,150800.0,Diesel,129900.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,7.0,Kombi,Granatowy,Niemcy,Tak,Używane
2015,153000.0,Benzyna,78000.0,Audi,A6,252.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Kanada,Nie,Używane
2015,158700.0,Diesel,73500.0,Audi,A5,190.0,Manualna,4X4,4.0,5.0,Kompakt,Szary,Polska,Tak,Używane
2011,128700.0,Benzyna,53800.0,Audi,A5,211.0,Automatyczna,4X4,5.8,8.8,Coupe,Granatowy,Niemcy,Tak,Używane
2021,46800.0,Benzyna,208977.0,Audi,A6,265.0,Automatyczna,4X4,4.947841306884481,8.7,Sedan,Srebrny,Szwecja,Tak,Używane
1971,88474.0,Benzyna,34999.0,Audi,100,85.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Zielony,Polska,Tak,Używane
2013,250000.0,Diesel,65000.0,Audi,A5,245.0,Automatyczna,4X4,5.1,6.8,Coupe,Biały,Niemcy,Nie,Używane
2002,405263.0,Diesel,10900.0,Audi,A3,130.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Srebrny,Niemcy,Tak,Używane
2011,372120.0,Diesel,27500.0,Audi,A4,136.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Szary,Belgia,Tak,Używane
2007,171000.0,Diesel,17600.0,Audi,A3,105.0,Manualna,Front,4.0,6.0,Coupe,Niebieski,Niemcy,Nie,Używane
2016,235000.0,Diesel,85900.0,Audi,A6,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Srebrny,Belgia,Nie,Używane
2004,219030.0,Benzyna,31900.0,Audi,A4,190.0,Automatyczna,Front,6.0,11.0,Kombi,Szary,Holandia,Tak,Używane
2020,59246.0,Diesel,69900.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Szary,Szwajcaria,Nie,Używane
2018,105310.0,Benzyna,169900.0,Audi,Q7,251.0,Automatyczna,4X4,4.947841306884481,9.0,SUV,Biały,Polska,Nie,Używane
2006,315000.0,Diesel,37000.0,Audi,Q7,233.0,Automatyczna,4X4,8.0,14.0,SUV,Czarny,Polska,Nie,Używane
2009,218000.0,Benzyna,30000.0,Audi,A3,160.0,Manualna,Front,5.3,7.9,Kompakt,Biały,Niemcy,Tak,Używane
2019,44900.0,Diesel,91500.0,Audi,A3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2021,23600.0,Diesel,320000.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Polska,Tak,Używane
2011,291604.0,Diesel,73000.0,Audi,A8,250.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Nie,Używane
2015,188000.0,Diesel,48000.0,Audi,A6,190.0,Manualna,Front,4.947841306884481,5.3,Kombi,Szary,Niemcy,Tak,Używane
1997,400000.0,Diesel,5000.0,Audi,A4,110.0,Manualna,Front,4.0,6.0,Kombi,Czerwony,Niemcy,Nie,Używane
2016,137000.0,Diesel,68999.0,Audi,A4,150.0,Automatyczna,Front,3.0,4.0,Kombi,Biały,Niemcy,Nie,Używane
2021,50000.0,Benzyna,300000.0,Audi,RS Q3,400.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Czerwony,Polska,Tak,Używane
2009,220000.0,Diesel,29500.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Niebieski,Polska,Nie,Używane
2016,149500.0,Diesel,84999.0,Audi,SQ7,320.0,Automatyczna,Front,4.947841306884481,7.473995451099318,SUV,Czarny,Polska,Nie,Używane
2006,228000.0,Benzyna,18900.0,Audi,A6,170.0,Automatyczna,Front,6.2,10.5,Kombi,Czarny,Niemcy,Tak,Używane
2006,228000.0,Benzyna,18900.0,Audi,A6,170.0,Automatyczna,Front,6.2,10.5,Kombi,Czarny,Niemcy,Tak,Używane
2014,220000.0,Benzyna,80000.0,Audi,Q5,272.0,Automatyczna,4X4,6.0,11.0,SUV,Czarny,Stany Zjednoczone,Nie,Używane
2006,240000.0,Benzyna,21900.0,Audi,A4,163.0,Manualna,Front,6.0,11.0,Kombi,Niebieski,Niemcy,Tak,Używane
2007,265525.0,Benzyna,19500.0,Audi,A3,125.0,Manualna,Front,4.0,7.0,Kompakt,Czarny,Niemcy,Tak,Używane
2016,120169.0,Diesel,59900.0,Audi,A3,110.0,Manualna,Front,3.0,4.0,Sedan,Biały,Belgia,Tak,Używane
2009,187500.0,Benzyna,34900.0,Audi,A4,160.0,Automatyczna,4X4,4.947841306884481,10.0,Kombi,Srebrny,Polska,Nie,Używane
2014,145000.0,Benzyna,59000.0,Audi,A5,224.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Coupe,Czarny,Kanada,Nie,Używane
2003,351700.0,Benzyna+LPG,7900.0,Audi,A6,170.0,Manualna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Nie,Używane
2016,183000.0,Diesel,105000.0,Audi,A6 Allroad,272.0,Automatyczna,4X4,5.0,6.0,Kombi,Czarny,Polska,Nie,Używane
2013,310000.0,Diesel,38500.0,Audi,A4,149.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Niemcy,Tak,Używane
2010,348000.0,Diesel,49000.0,Audi,A5,170.0,Manualna,Front,4.0,6.0,Sedan,Biały,Polska,Nie,Używane
2005,283378.0,Diesel,12000.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,7.0,Kompakt,Srebrny,Polska,Tak,Używane
2014,239000.0,Diesel,49850.0,Audi,A4,150.0,Automatyczna,4X4,4.947841306884481,5.6,Kombi,Czarny,Niemcy,Nie,Używane
2018,108000.0,Diesel,125999.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Czarny,Polska,Tak,Używane
2013,323000.0,Diesel,49900.0,Audi,A6,177.0,Manualna,Front,4.947841306884481,6.0,Sedan,Szary,Polska,Nie,Używane
